Age,Female,Male,Total,OpenInterval,Year
84,0.149834,0.170784,0.159115,False,1960
85,0.163779,0.173561,0.168078,False,1960
86,0.18618,0.202161,0.193141,False,1960
87,0.214164,0.220555,0.216927,False,1960
88,0.227454,0.254984,0.239137,False,1960
89,0.238727,0.282719,0.256909,False,1960
90,0.275181,0.314462,0.291225,False,1960
91,0.289621,0.296635,0.292439,False,1960
92,0.300758,0.302239,0.301327,False,1960
93,0.327378,0.401961,0.355083,False,1960
94,0.383444,0.446701,0.406843,False,1960
95,0.426162,0.529572,0.463351,False,1960
96,0.424646,0.533528,0.464229,False,1960
97,0.416555,0.53753,0.459552,False,1960
98,0.50431,0.515021,0.507891,False,1960
99,0.44186,0.895522,0.596939,False,1960
100,0.57931,0.782609,0.64486,False,1960
101,0.315789,0.363636,0.330275,False,1960
102,0.3,0.571429,0.393443,False,1960
103,0.26087,2.25,0.774194,False,1960
104,1.090909,,1.090909,False,1960
105,0.0,,0.0,False,1960
106,0.857143,,0.857143,False,1960
107,0.0,,0.0,False,1960
108,,,,False,1960
109,,,,False,1960
110,,,,True,1960
0,0.01401,0.018139,0.016128,False,1961
1,0.000868,0.001279,0.001079,False,1961
2,0.000576,0.000933,0.00076,False,1961
3,0.000529,0.000837,0.000687,False,1961
4,0.000738,0.000624,0.000679,False,1961
5,0.000447,0.000639,0.000546,False,1961
6,0.000414,0.000578,0.000498,False,1961
7,0.000252,0.000568,0.000415,False,1961
8,0.00036,0.000412,0.000387,False,1961
9,0.000365,0.000327,0.000345,False,1961
10,0.000318,0.000405,0.000363,False,1961
11,0.000231,0.000286,0.000259,False,1961
12,0.000118,0.000339,0.000231,False,1961
13,0.000362,0.000426,0.000395,False,1961
14,0.000352,0.000427,0.00039,False,1961
15,0.000283,0.000613,0.000452,False,1961
16,0.000361,0.00079,0.000581,False,1961
17,0.000372,0.000852,0.000617,False,1961
18,0.000345,0.001148,0.000754,False,1961
19,0.000381,0.001012,0.000702,False,1961
20,0.000383,0.001224,0.000809,False,1961
21,0.000604,0.001032,0.000821,False,1961
22,0.000442,0.000986,0.000717,False,1961
23,0.000504,0.000938,0.000724,False,1961
24,0.000406,0.000964,0.000689,False,1961
25,0.000438,0.00134,0.000896,False,1961
26,0.000518,0.001051,0.000789,False,1961
27,0.000594,0.00109,0.000845,False,1961
28,0.000792,0.000869,0.000831,False,1961
29,0.000811,0.001204,0.001009,False,1961
30,0.00061,0.001168,0.00089,False,1961
31,0.000726,0.001264,0.000996,False,1961
32,0.000669,0.001324,0.000998,False,1961
33,0.000751,0.001589,0.001173,False,1961
34,0.000791,0.001583,0.00119,False,1961
35,0.000751,0.001362,0.001059,False,1961
36,0.00087,0.001581,0.001228,False,1961
37,0.001098,0.001935,0.00152,False,1961
38,0.001167,0.002013,0.001594,False,1961
39,0.001126,0.001674,0.001402,False,1961
40,0.001345,0.001925,0.001638,False,1961
41,0.001069,0.002296,0.001689,False,1961
42,0.001537,0.002182,0.001862,False,1961
43,0.00214,0.002438,0.00229,False,1961
44,0.001845,0.002672,0.002262,False,1961
45,0.002618,0.003061,0.002841,False,1961
46,0.002948,0.003468,0.003209,False,1961
47,0.002763,0.003633,0.003201,False,1961
48,0.00301,0.004074,0.003547,False,1961
49,0.003425,0.004409,0.003921,False,1961
50,0.003728,0.00523,0.004486,False,1961
51,0.00404,0.006193,0.005123,False,1961
52,0.004402,0.006385,0.005394,False,1961
53,0.004673,0.006746,0.005706,False,1961
54,0.005302,0.007999,0.006643,False,1961
55,0.005579,0.00876,0.007149,False,1961
56,0.005282,0.009872,0.007537,False,1961
57,0.0068,0.010679,0.008704,False,1961
58,0.007304,0.01133,0.009271,False,1961
59,0.008554,0.013529,0.010981,False,1961
60,0.00831,0.015036,0.011575,False,1961
61,0.01013,0.015815,0.01287,False,1961
62,0.010566,0.018011,0.014144,False,1961
63,0.012681,0.020241,0.01631,False,1961
64,0.014079,0.022556,0.018136,False,1961
65,0.015129,0.02397,0.019329,False,1961
66,0.017617,0.027355,0.022191,False,1961
67,0.019374,0.029328,0.024027,False,1961
68,0.021303,0.033308,0.026888,False,1961
69,0.024812,0.036015,0.029979,False,1961
70,0.030418,0.040339,0.034965,False,1961
71,0.031571,0.043824,0.037152,False,1961
72,0.036355,0.047795,0.041556,False,1961
73,0.042215,0.055355,0.048186,False,1961
74,0.045284,0.058812,0.051431,False,1961
75,0.050663,0.064579,0.056996,False,1961
76,0.058227,0.072601,0.064752,False,1961
77,0.070077,0.078222,0.073748,False,1961
78,0.075166,0.086481,0.080235,False,1961
79,0.088098,0.100381,0.09361,False,1961
80,0.094276,0.104303,0.098757,False,1961
81,0.10294,0.125871,0.11313,False,1961
82,0.123372,0.133235,0.127746,False,1961
83,0.132285,0.147517,0.13906,False,1961
84,0.153783,0.165694,0.159062,False,1961
85,0.154561,0.176583,0.16425,False,1961
86,0.187122,0.196474,0.191208,False,1961
87,0.198459,0.204217,0.200961,False,1961
88,0.211274,0.23067,0.219582,False,1961
89,0.238931,0.26529,0.249919,False,1961
90,0.240968,0.301269,0.265204,False,1961
91,0.260543,0.31263,0.281306,False,1961
92,0.260678,0.313043,0.281375,False,1961
93,0.320021,0.380357,0.342375,False,1961
94,0.342857,0.373188,0.353786,False,1961
95,0.372137,0.423345,0.390259,False,1961
96,0.435938,0.511976,0.462012,False,1961
97,0.521401,0.401985,0.480409,False,1961
98,0.334711,0.466926,0.380567,False,1961
99,0.209524,0.585366,0.315068,False,1961
100,0.732558,0.567568,0.682927,False,1961
101,0.782609,0.571429,0.702703,False,1961
102,0.681818,0.3,0.5625,False,1961
103,0.818182,2.571429,1.241379,False,1961
104,1.333333,,1.333333,False,1961
105,1.2,,1.2,False,1961
106,1.5,,1.5,False,1961
107,1.5,,1.5,False,1961
108,0.0,,0.0,False,1961
109,,,,False,1961
110,,,,True,1961
0,0.013408,0.018037,0.015785,False,1962
1,0.000946,0.001149,0.00105,False,1962
2,0.000685,0.001068,0.000882,False,1962
3,0.000675,0.000727,0.000702,False,1962
4,0.000372,0.000502,0.000439,False,1962
5,0.000466,0.000642,0.000556,False,1962
6,0.000583,0.000456,0.000518,False,1962
7,0.000335,0.000615,0.000479,False,1962
8,0.00031,0.000385,0.000349,False,1962
9,0.000284,0.00034,0.000313,False,1962
10,0.00046,0.000417,0.000438,False,1962
11,0.000261,0.000352,0.000308,False,1962
12,0.000284,0.000286,0.000285,False,1962
13,0.000286,0.000387,0.000338,False,1962
14,0.000214,0.000457,0.000338,False,1962
15,0.000351,0.000716,0.000538,False,1962
16,0.000392,0.000643,0.000521,False,1962
17,0.000266,0.000789,0.000534,False,1962
18,0.00037,0.00102,0.000701,False,1962
19,0.000395,0.001176,0.000792,False,1962
20,0.000397,0.001246,0.000828,False,1962
21,0.000297,0.001044,0.000677,False,1962
22,0.00029,0.001242,0.000774,False,1962
23,0.000441,0.000997,0.000723,False,1962
24,0.000547,0.001058,0.000807,False,1962
25,0.00054,0.001045,0.000797,False,1962
26,0.000483,0.001022,0.000757,False,1962
27,0.000565,0.000934,0.000752,False,1962
28,0.000641,0.000994,0.00082,False,1962
29,0.000675,0.001461,0.001072,False,1962
30,0.000676,0.001091,0.000885,False,1962
31,0.000544,0.001167,0.000857,False,1962
32,0.000726,0.000894,0.00081,False,1962
33,0.000756,0.001644,0.001202,False,1962
34,0.000794,0.001294,0.001045,False,1962
35,0.000938,0.001543,0.001242,False,1962
36,0.000954,0.001724,0.001341,False,1962
37,0.001147,0.001446,0.001297,False,1962
38,0.00135,0.001862,0.001608,False,1962
39,0.001206,0.001902,0.001557,False,1962
40,0.001359,0.001996,0.001679,False,1962
41,0.001465,0.00245,0.001961,False,1962
42,0.002003,0.002267,0.002136,False,1962
43,0.0017,0.003041,0.002377,False,1962
44,0.002379,0.003084,0.002734,False,1962
45,0.00177,0.003291,0.002537,False,1962
46,0.002133,0.00334,0.002741,False,1962
47,0.002993,0.004159,0.003579,False,1962
48,0.002393,0.00413,0.003267,False,1962
49,0.003504,0.004644,0.004079,False,1962
50,0.003811,0.005924,0.004877,False,1962
51,0.003607,0.005315,0.004469,False,1962
52,0.004527,0.006135,0.005336,False,1962
53,0.004439,0.007506,0.005972,False,1962
54,0.00489,0.007889,0.006383,False,1962
55,0.00475,0.009419,0.007067,False,1962
56,0.005953,0.009321,0.007611,False,1962
57,0.006312,0.011163,0.00869,False,1962
58,0.007747,0.011155,0.009416,False,1962
59,0.008299,0.013371,0.010772,False,1962
60,0.008667,0.015163,0.011826,False,1962
61,0.00886,0.016401,0.012508,False,1962
62,0.010109,0.018874,0.014317,False,1962
63,0.013113,0.020686,0.016737,False,1962
64,0.01464,0.023757,0.018999,False,1962
65,0.015595,0.024467,0.019822,False,1962
66,0.017698,0.028842,0.022964,False,1962
67,0.020401,0.03044,0.025093,False,1962
68,0.021415,0.033058,0.026827,False,1962
69,0.023301,0.038011,0.030099,False,1962
70,0.02822,0.040417,0.033811,False,1962
71,0.032482,0.046827,0.039011,False,1962
72,0.035692,0.050476,0.042378,False,1962
73,0.041466,0.055656,0.04787,False,1962
74,0.049219,0.059467,0.053844,False,1962
75,0.053173,0.068832,0.060235,False,1962
76,0.05971,0.076982,0.067504,False,1962
77,0.064871,0.086425,0.074578,False,1962
78,0.07944,0.09686,0.087225,False,1962
79,0.08306,0.103533,0.09215,False,1962
80,0.099631,0.113423,0.105768,False,1962
81,0.110682,0.122167,0.115778,False,1962
82,0.122215,0.144642,0.132076,False,1962
83,0.132471,0.145099,0.138024,False,1962
84,0.156415,0.16608,0.16068,False,1962
85,0.161846,0.187804,0.173234,False,1962
86,0.174542,0.21105,0.190394,False,1962
87,0.203886,0.228192,0.214415,False,1962
88,0.219343,0.250272,0.232655,False,1962
89,0.245965,0.289582,0.264362,False,1962
90,0.268673,0.298597,0.280882,False,1962
91,0.309152,0.273435,0.295103,False,1962
92,0.30759,0.342065,0.321147,False,1962
93,0.341562,0.366653,0.351188,False,1962
94,0.338745,0.426877,0.370388,False,1962
95,0.383838,0.451087,0.407163,False,1962
96,0.399151,0.547718,0.449438,False,1962
97,0.373626,0.598465,0.446281,False,1962
98,0.495088,0.74359,0.573351,False,1962
99,0.655629,0.315789,0.551724,False,1962
100,0.366197,0.405405,0.376307,False,1962
101,0.55102,0.857143,0.642857,False,1962
102,1.125,1.142857,1.132075,False,1962
103,0.0,1.5,0.214286,False,1962
104,1.0,0.0,0.8,False,1962
105,0.0,,0.0,False,1962
106,,,,False,1962
107,,,,False,1962
108,0.0,,0.0,False,1962
109,0.0,,0.0,False,1962
110,,,,True,1962
0,0.013674,0.018152,0.015977,False,1963
1,0.000805,0.001044,0.000927,False,1963
2,0.000503,0.000957,0.000735,False,1963
3,0.000524,0.000534,0.000529,False,1963
4,0.000437,0.000541,0.00049,False,1963
5,0.000352,0.000706,0.000534,False,1963
6,0.000349,0.000568,0.000462,False,1963
7,0.000272,0.000566,0.000424,False,1963
8,0.000256,0.000466,0.000364,False,1963
9,0.000232,0.000348,0.000292,False,1963
10,0.000265,0.000393,0.000331,False,1963
11,0.000192,0.000417,0.000308,False,1963
12,0.000261,0.00037,0.000317,False,1963
13,0.00039,0.000319,0.000354,False,1963
14,0.000236,0.000419,0.000329,False,1963
15,0.000477,0.00063,0.000555,False,1963
16,0.000477,0.000639,0.00056,False,1963
17,0.000454,0.000895,0.00068,False,1963
18,0.000514,0.001158,0.000843,False,1963
19,0.000497,0.001432,0.000974,False,1963
20,0.000376,0.001122,0.000756,False,1963
21,0.000434,0.001142,0.000795,False,1963
22,0.000528,0.001442,0.000994,False,1963
23,0.000352,0.001094,0.00073,False,1963
24,0.000566,0.001011,0.000793,False,1963
25,0.000437,0.001094,0.000772,False,1963
26,0.000427,0.000954,0.000695,False,1963
27,0.000759,0.000887,0.000824,False,1963
28,0.000659,0.001295,0.000983,False,1963
29,0.000712,0.00134,0.00103,False,1963
30,0.000745,0.001324,0.001037,False,1963
31,0.000878,0.001336,0.001109,False,1963
32,0.000741,0.000843,0.000792,False,1963
33,0.000858,0.001439,0.00115,False,1963
34,0.000842,0.001346,0.001095,False,1963
35,0.000794,0.001337,0.001067,False,1963
36,0.000855,0.001564,0.001212,False,1963
37,0.001077,0.001826,0.001454,False,1963
38,0.001167,0.001879,0.001525,False,1963
39,0.001196,0.00196,0.001581,False,1963
40,0.001207,0.002075,0.001645,False,1963
41,0.001539,0.002176,0.001859,False,1963
42,0.001433,0.002051,0.001744,False,1963
43,0.001815,0.00251,0.002166,False,1963
44,0.002251,0.00265,0.002452,False,1963
45,0.002678,0.003618,0.003151,False,1963
46,0.002435,0.003629,0.003036,False,1963
47,0.002529,0.003235,0.002884,False,1963
48,0.003076,0.004518,0.0038,False,1963
49,0.003815,0.004915,0.004368,False,1963
50,0.00314,0.004982,0.004068,False,1963
51,0.003973,0.005271,0.004627,False,1963
52,0.004077,0.005963,0.005028,False,1963
53,0.004679,0.006663,0.005676,False,1963
54,0.004839,0.007998,0.006416,False,1963
55,0.005868,0.008902,0.007375,False,1963
56,0.006296,0.009097,0.007684,False,1963
57,0.006213,0.011208,0.008668,False,1963
58,0.00736,0.011837,0.009549,False,1963
59,0.008048,0.013989,0.010951,False,1963
60,0.008189,0.015609,0.011795,False,1963
61,0.009429,0.017464,0.013322,False,1963
62,0.0102,0.018326,0.014116,False,1963
63,0.012156,0.020834,0.016305,False,1963
64,0.013782,0.022218,0.017802,False,1963
65,0.015162,0.02432,0.019519,False,1963
66,0.017626,0.026898,0.022022,False,1963
67,0.020133,0.027382,0.023543,False,1963
68,0.021806,0.031623,0.026371,False,1963
69,0.025018,0.037632,0.030841,False,1963
70,0.027599,0.039133,0.032892,False,1963
71,0.029767,0.04532,0.036845,False,1963
72,0.034719,0.048895,0.041121,False,1963
73,0.040435,0.052106,0.045675,False,1963
74,0.042152,0.060453,0.050351,False,1963
75,0.05209,0.068459,0.059415,False,1963
76,0.057494,0.073474,0.064639,False,1963
77,0.067644,0.082716,0.074381,False,1963
78,0.071998,0.090965,0.080468,False,1963
79,0.080591,0.0994,0.088903,False,1963
80,0.090181,0.112495,0.099975,False,1963
81,0.101549,0.124293,0.111591,False,1963
82,0.112578,0.146293,0.12734,False,1963
83,0.131823,0.153915,0.141416,False,1963
84,0.143393,0.167512,0.153899,False,1963
85,0.160818,0.181442,0.169812,False,1963
86,0.179957,0.197149,0.187382,False,1963
87,0.191357,0.216722,0.20223,False,1963
88,0.204601,0.236611,0.218227,False,1963
89,0.231484,0.262208,0.244441,False,1963
90,0.257158,0.284346,0.268496,False,1963
91,0.306159,0.335983,0.318143,False,1963
92,0.295973,0.377504,0.327478,False,1963
93,0.355791,0.413323,0.37758,False,1963
94,0.377713,0.400742,0.386213,False,1963
95,0.370531,0.446743,0.396729,False,1963
96,0.411598,0.58626,0.466892,False,1963
97,0.420829,0.41958,0.420438,False,1963
98,0.370909,0.571429,0.430218,False,1963
99,0.328767,0.6,0.412322,False,1963
100,0.644068,0.466667,0.58427,False,1963
101,0.580645,0.857143,0.641509,False,1963
102,0.24,0.0,0.176471,False,1963
103,0.9,0.0,0.5625,False,1963
104,1.8,3.0,2.0,False,1963
105,0.0,,0.0,False,1963
106,6.0,,6.0,False,1963
107,,,,False,1963
108,,,,False,1963
109,3.0,,3.0,False,1963
110,,,,True,1963
0,0.013143,0.016758,0.015,False,1964
1,0.000816,0.000788,0.000802,False,1964
2,0.000627,0.000558,0.000591,False,1964
3,0.000401,0.000897,0.000656,False,1964
4,0.000483,0.000552,0.000518,False,1964
5,0.000377,0.000652,0.000518,False,1964
6,0.000332,0.000575,0.000457,False,1964
7,0.000291,0.000384,0.000339,False,1964
8,0.000252,0.000419,0.000338,False,1964
9,0.000255,0.000391,0.000325,False,1964
10,0.00029,0.000366,0.000329,False,1964
11,0.00017,0.0005,0.00034,False,1964
12,0.000211,0.000381,0.000298,False,1964
13,0.000205,0.00037,0.00029,False,1964
14,0.000301,0.000521,0.000414,False,1964
15,0.000437,0.000725,0.000584,False,1964
16,0.000344,0.000991,0.000674,False,1964
17,0.000428,0.000744,0.000589,False,1964
18,0.00042,0.001293,0.000866,False,1964
19,0.000402,0.001343,0.000884,False,1964
20,0.000414,0.001164,0.000797,False,1964
21,0.000392,0.001158,0.000783,False,1964
22,0.000488,0.001129,0.000816,False,1964
23,0.000505,0.001142,0.000832,False,1964
24,0.000557,0.00126,0.000917,False,1964
25,0.000607,0.000963,0.000788,False,1964
26,0.000611,0.00119,0.000906,False,1964
27,0.000471,0.000776,0.000627,False,1964
28,0.00062,0.001368,0.001001,False,1964
29,0.000846,0.001335,0.001095,False,1964
30,0.000711,0.001014,0.000865,False,1964
31,0.000674,0.000956,0.000817,False,1964
32,0.00072,0.001445,0.001085,False,1964
33,0.000784,0.001209,0.000997,False,1964
34,0.000902,0.001699,0.001302,False,1964
35,0.000864,0.001559,0.001213,False,1964
36,0.001094,0.001846,0.001472,False,1964
37,0.001209,0.001955,0.001585,False,1964
38,0.00126,0.002008,0.001636,False,1964
39,0.001504,0.001938,0.001723,False,1964
40,0.001081,0.002401,0.001745,False,1964
41,0.001476,0.002134,0.001808,False,1964
42,0.001719,0.002392,0.002057,False,1964
43,0.002168,0.002778,0.002475,False,1964
44,0.001766,0.002718,0.002247,False,1964
45,0.002376,0.003695,0.003041,False,1964
46,0.002328,0.003337,0.002835,False,1964
47,0.002655,0.003793,0.003228,False,1964
48,0.002987,0.004395,0.003695,False,1964
49,0.003314,0.004898,0.004108,False,1964
50,0.003447,0.00486,0.004157,False,1964
51,0.004225,0.005826,0.00503,False,1964
52,0.004724,0.006719,0.005728,False,1964
53,0.004209,0.007038,0.005633,False,1964
54,0.005042,0.007483,0.006267,False,1964
55,0.005072,0.008659,0.006859,False,1964
56,0.005742,0.009697,0.007704,False,1964
57,0.006431,0.011863,0.009116,False,1964
58,0.007322,0.012104,0.009666,False,1964
59,0.007584,0.013995,0.010709,False,1964
60,0.009005,0.014327,0.011597,False,1964
61,0.008834,0.016064,0.012335,False,1964
62,0.011002,0.016511,0.013661,False,1964
63,0.012575,0.020574,0.016414,False,1964
64,0.014442,0.02242,0.01824,False,1964
65,0.014046,0.024061,0.018796,False,1964
66,0.016981,0.028407,0.02239,False,1964
67,0.018952,0.029368,0.023866,False,1964
68,0.021545,0.033595,0.027185,False,1964
69,0.023033,0.037024,0.029499,False,1964
70,0.0269,0.041151,0.033429,False,1964
71,0.030098,0.04447,0.036642,False,1964
72,0.033583,0.047504,0.039868,False,1964
73,0.037982,0.055054,0.045636,False,1964
74,0.044915,0.058667,0.051036,False,1964
75,0.047535,0.064413,0.055031,False,1964
76,0.057945,0.075345,0.065659,False,1964
77,0.063868,0.077884,0.070071,False,1964
78,0.068859,0.094022,0.080012,False,1964
79,0.078796,0.095671,0.086241,False,1964
80,0.089673,0.111997,0.099426,False,1964
81,0.101717,0.117584,0.108607,False,1964
82,0.108405,0.135776,0.120325,False,1964
83,0.120468,0.142025,0.129757,False,1964
84,0.133012,0.169096,0.148482,False,1964
85,0.153503,0.17753,0.163804,False,1964
86,0.177624,0.191034,0.183407,False,1964
87,0.176655,0.200327,0.186794,False,1964
88,0.194575,0.243582,0.215145,False,1964
89,0.219088,0.233864,0.225261,False,1964
90,0.239745,0.275791,0.254747,False,1964
91,0.26508,0.306031,0.281784,False,1964
92,0.294973,0.318337,0.304147,False,1964
93,0.321335,0.383734,0.344581,False,1964
94,0.326986,0.344942,0.333677,False,1964
95,0.383178,0.390826,0.385942,False,1964
96,0.354082,0.463866,0.389738,False,1964
97,0.475687,0.515152,0.487332,False,1964
98,0.4704,0.472441,0.47099,False,1964
99,0.352,0.703125,0.441352,False,1964
100,0.451613,0.444444,0.449438,False,1964
101,0.210526,0.555556,0.321429,False,1964
102,0.428571,0.26087,0.392523,False,1964
103,0.8,0.923077,0.837209,False,1964
104,3.0,1.5,2.0,False,1964
105,0.0,,0.0,False,1964
106,6.0,,6.0,False,1964
107,,,,False,1964
108,,,,False,1964
109,,,,False,1964
110,,,,True,1964
0,0.011931,0.014709,0.013356,False,1965
1,0.000865,0.000986,0.000927,False,1965
2,0.000472,0.00082,0.000651,False,1965
3,0.000468,0.000722,0.000598,False,1965
4,0.00034,0.000437,0.00039,False,1965
5,0.000481,0.000645,0.000565,False,1965
6,0.000217,0.000594,0.000412,False,1965
7,0.000507,0.000555,0.000532,False,1965
8,0.000193,0.00031,0.000254,False,1965
9,0.000194,0.000582,0.000394,False,1965
10,0.000196,0.000483,0.000343,False,1965
11,0.000174,0.000347,0.000263,False,1965
12,0.00034,0.000321,0.00033,False,1965
13,0.000248,0.000362,0.000307,False,1965
14,0.000298,0.000422,0.000362,False,1965
15,0.000371,0.000469,0.000422,False,1965
16,0.000402,0.000867,0.000639,False,1965
17,0.000374,0.000799,0.00059,False,1965
18,0.000502,0.001295,0.000907,False,1965
19,0.000523,0.001176,0.000857,False,1965
20,0.000368,0.001288,0.000839,False,1965
21,0.00038,0.000933,0.000663,False,1965
22,0.00044,0.001124,0.000791,False,1965
23,0.000411,0.001055,0.000743,False,1965
24,0.000628,0.000983,0.000811,False,1965
25,0.000575,0.001084,0.000837,False,1965
26,0.000375,0.001146,0.00077,False,1965
27,0.000478,0.001071,0.000782,False,1965
28,0.000537,0.001045,0.000797,False,1965
29,0.000572,0.00129,0.000939,False,1965
30,0.000632,0.001235,0.00094,False,1965
31,0.000662,0.001396,0.001035,False,1965
32,0.000812,0.001381,0.0011,False,1965
33,0.001079,0.001194,0.001137,False,1965
34,0.000652,0.001721,0.001189,False,1965
35,0.00112,0.001758,0.001441,False,1965
36,0.001035,0.001811,0.001425,False,1965
37,0.000879,0.001567,0.001225,False,1965
38,0.001145,0.002262,0.001707,False,1965
39,0.001564,0.002469,0.002019,False,1965
40,0.001583,0.002252,0.001919,False,1965
41,0.001719,0.002363,0.002043,False,1965
42,0.001726,0.002286,0.002008,False,1965
43,0.001863,0.002784,0.002326,False,1965
44,0.002188,0.002765,0.002478,False,1965
45,0.001993,0.003148,0.002576,False,1965
46,0.002766,0.003385,0.003078,False,1965
47,0.002807,0.003756,0.003284,False,1965
48,0.002894,0.00427,0.003586,False,1965
49,0.003112,0.004234,0.003676,False,1965
50,0.003265,0.005512,0.00439,False,1965
51,0.004085,0.005506,0.004798,False,1965
52,0.004089,0.006833,0.005468,False,1965
53,0.004838,0.007891,0.006372,False,1965
54,0.00459,0.00796,0.006284,False,1965
55,0.005218,0.008517,0.00687,False,1965
56,0.006057,0.009531,0.007785,False,1965
57,0.006384,0.010867,0.008602,False,1965
58,0.007384,0.010991,0.009164,False,1965
59,0.006793,0.012406,0.009537,False,1965
60,0.00826,0.014779,0.011427,False,1965
61,0.009172,0.016407,0.012685,False,1965
62,0.010935,0.018404,0.014538,False,1965
63,0.011099,0.020212,0.015479,False,1965
64,0.013067,0.022191,0.017427,False,1965
65,0.014791,0.024347,0.019319,False,1965
66,0.0159,0.026425,0.020866,False,1965
67,0.018583,0.029433,0.023691,False,1965
68,0.02208,0.032928,0.027169,False,1965
69,0.022195,0.036529,0.028858,False,1965
70,0.025692,0.040802,0.032619,False,1965
71,0.029183,0.044131,0.035977,False,1965
72,0.032094,0.051409,0.04081,False,1965
73,0.038223,0.055393,0.045909,False,1965
74,0.044129,0.061512,0.051853,False,1965
75,0.048314,0.066631,0.056392,False,1965
76,0.054722,0.075623,0.063912,False,1965
77,0.060132,0.083068,0.07018,False,1965
78,0.070395,0.086267,0.07736,False,1965
79,0.08063,0.099031,0.088703,False,1965
80,0.083735,0.110762,0.095524,False,1965
81,0.094964,0.126136,0.108376,False,1965
82,0.11273,0.133734,0.121729,False,1965
83,0.134375,0.154199,0.142889,False,1965
84,0.132111,0.158203,0.143192,False,1965
85,0.166349,0.165506,0.165992,False,1965
86,0.171229,0.193585,0.180742,False,1965
87,0.192768,0.22289,0.205582,False,1965
88,0.210494,0.237642,0.221901,False,1965
89,0.212008,0.252154,0.22857,False,1965
90,0.251188,0.275146,0.261032,False,1965
91,0.257007,0.336849,0.289379,False,1965
92,0.281039,0.321823,0.297138,False,1965
93,0.284746,0.365524,0.315416,False,1965
94,0.306086,0.456486,0.359143,False,1965
95,0.374312,0.489796,0.414779,False,1965
96,0.360456,0.482861,0.401813,False,1965
97,0.501229,0.47541,0.49322,False,1965
98,0.514886,0.432203,0.490706,False,1965
99,0.470588,0.571429,0.497297,False,1965
100,0.525346,0.537313,0.528169,False,1965
101,0.390244,0.765957,0.494118,False,1965
102,0.739726,0.685714,0.722222,False,1965
103,0.734694,0.375,0.646154,False,1965
104,0.6,0.0,0.375,False,1965
105,,6.0,6.0,False,1965
106,,,,False,1965
107,,,,False,1965
108,,,,False,1965
109,,,,False,1965
110,,,,True,1965
0,0.01067,0.014798,0.012794,False,1966
1,0.000618,0.001189,0.000911,False,1966
2,0.00051,0.000682,0.000598,False,1966
3,0.000338,0.000533,0.000438,False,1966
4,0.000583,0.000738,0.000662,False,1966
5,0.000318,0.000682,0.000505,False,1966
6,0.000519,0.000435,0.000476,False,1966
7,0.000276,0.000352,0.000315,False,1966
8,0.000311,0.000443,0.000379,False,1966
9,0.000289,0.000273,0.000281,False,1966
10,0.000193,0.000345,0.000272,False,1966
11,0.000215,0.00039,0.000305,False,1966
12,0.000193,0.00031,0.000253,False,1966
13,0.000132,0.000356,0.000247,False,1966
14,0.000305,0.000379,0.000343,False,1966
15,0.000353,0.000509,0.000433,False,1966
16,0.00037,0.000803,0.000592,False,1966
17,0.000432,0.000927,0.000684,False,1966
18,0.000402,0.001227,0.000822,False,1966
19,0.000481,0.001162,0.000828,False,1966
20,0.000518,0.001197,0.000865,False,1966
21,0.000563,0.001225,0.000903,False,1966
22,0.000472,0.001038,0.000763,False,1966
23,0.000522,0.001153,0.000847,False,1966
24,0.000557,0.001087,0.000832,False,1966
25,0.000458,0.000908,0.000691,False,1966
26,0.000551,0.000934,0.000749,False,1966
27,0.000352,0.000935,0.000652,False,1966
28,0.000432,0.000997,0.000723,False,1966
29,0.000579,0.001224,0.00091,False,1966
30,0.000729,0.001104,0.000922,False,1966
31,0.00042,0.001337,0.000889,False,1966
32,0.000636,0.001273,0.00096,False,1966
33,0.000949,0.00144,0.001198,False,1966
34,0.000919,0.001364,0.001144,False,1966
35,0.001171,0.001628,0.001401,False,1966
36,0.001074,0.001796,0.001437,False,1966
37,0.001076,0.001764,0.001422,False,1966
38,0.001114,0.002136,0.001628,False,1966
39,0.001228,0.001994,0.001613,False,1966
40,0.00136,0.002308,0.001837,False,1966
41,0.001346,0.002487,0.001919,False,1966
42,0.001719,0.002135,0.001928,False,1966
43,0.001861,0.003007,0.002438,False,1966
44,0.001991,0.003303,0.00265,False,1966
45,0.00195,0.002971,0.002464,False,1966
46,0.002517,0.003343,0.002934,False,1966
47,0.002567,0.003836,0.003206,False,1966
48,0.002574,0.004911,0.003747,False,1966
49,0.003196,0.005334,0.00427,False,1966
50,0.00316,0.005116,0.004142,False,1966
51,0.003756,0.005655,0.004706,False,1966
52,0.004004,0.006772,0.005391,False,1966
53,0.004161,0.007502,0.005838,False,1966
54,0.004743,0.007797,0.006275,False,1966
55,0.004939,0.008043,0.006497,False,1966
56,0.005516,0.008629,0.007072,False,1966
57,0.006401,0.010407,0.00839,False,1966
58,0.006564,0.011612,0.009057,False,1966
59,0.007147,0.013148,0.010098,False,1966
60,0.007804,0.014344,0.01099,False,1966
61,0.009405,0.01669,0.012931,False,1966
62,0.010507,0.019127,0.014675,False,1966
63,0.01153,0.020808,0.015985,False,1966
64,0.01178,0.020351,0.01588,False,1966
65,0.012977,0.023822,0.018134,False,1966
66,0.01523,0.026986,0.020769,False,1966
67,0.01766,0.029149,0.02305,False,1966
68,0.019224,0.033426,0.025867,False,1966
69,0.023695,0.039899,0.031237,False,1966
