Year,Age,Female,Male,Total,OpenInterval
1869,63,0.035828,0.045133,0.039985,False
1869,64,0.036233,0.051093,0.042793,False
1869,65,0.043206,0.054287,0.048057,False
1869,66,0.04513,0.05699,0.050292,False
1869,67,0.050437,0.060611,0.054833,False
1869,68,0.066394,0.070558,0.068194,False
1869,69,0.056781,0.078524,0.06608,False
1869,70,0.067119,0.081347,0.073051,False
1869,71,0.079869,0.082674,0.081047,False
1869,72,0.078904,0.098845,0.087366,False
1869,73,0.083968,0.102621,0.091775,False
1869,74,0.09076,0.118739,0.10168,False
1869,75,0.097073,0.140767,0.113976,False
1869,76,0.1083,0.129426,0.116864,False
1869,77,0.124851,0.143729,0.132325,False
1869,78,0.13747,0.150442,0.142657,False
1869,79,0.14104,0.183695,0.157294,False
1869,80,0.155485,0.178697,0.164101,False
1869,81,0.173219,0.199609,0.182759,False
1869,82,0.183772,0.233363,0.201115,False
1869,83,0.18842,0.207776,0.194994,False
1869,84,0.220383,0.214995,0.218563,False
1869,85,0.229299,0.263081,0.240924,False
1869,86,0.23463,0.284329,0.251009,False
1869,87,0.254569,0.327158,0.27621,False
1869,88,0.3425,0.369271,0.350237,False
1869,89,0.298883,0.327302,0.307005,False
1869,90,0.323895,0.293483,0.315705,False
1869,91,0.333111,0.353693,0.338751,False
1869,92,0.38499,0.583265,0.440705,False
1869,93,0.303391,0.540328,0.35871,False
1869,94,0.335092,0.477064,0.36316,False
1869,95,0.455838,0.523147,0.471003,False
1869,96,0.236469,0.499309,0.321133,False
1869,97,0.511945,0.55788,0.529381,False
1869,98,0.17948,0.496278,0.26362,False
1869,99,0.497384,0.0,0.428673,False
1869,100,0.23706,0.0,0.224551,False
1869,101,0.0,,0.0,False
1869,102,1.348315,,1.348315,False
1869,103,,,,False
1869,104,,,,False
1869,105,,,,False
1869,106,,,,False
1869,107,,,,False
1869,108,,,,False
1869,109,,,,False
1869,110,,,,True
1870,0,0.135246,0.161142,0.148416,False
1870,1,0.038375,0.040568,0.039483,False
1870,2,0.026233,0.027689,0.026968,False
1870,3,0.021297,0.022199,0.021754,False
1870,4,0.016078,0.017967,0.017029,False
1870,5,0.012192,0.011934,0.012062,False
1870,6,0.00984,0.010796,0.01032,False
1870,7,0.008091,0.008194,0.008143,False
1870,8,0.005651,0.006481,0.006067,False
1870,9,0.005526,0.005769,0.005648,False
1870,10,0.005028,0.005274,0.005151,False
1870,11,0.003883,0.004014,0.003949,False
1870,12,0.003731,0.003878,0.003805,False
1870,13,0.003496,0.003834,0.003665,False
1870,14,0.00386,0.003704,0.003782,False
1870,15,0.003782,0.00357,0.003675,False
1870,16,0.003969,0.00388,0.003924,False
1870,17,0.003843,0.004509,0.004177,False
1870,18,0.004677,0.005385,0.005031,False
1870,19,0.004345,0.005057,0.0047,False
1870,20,0.004613,0.006519,0.005556,False
1870,21,0.005576,0.007458,0.006501,False
1870,22,0.005235,0.006489,0.005849,False
1870,23,0.004963,0.007316,0.006116,False
1870,24,0.005734,0.006944,0.006324,False
1870,25,0.006013,0.007466,0.006718,False
1870,26,0.006724,0.007357,0.007031,False
1870,27,0.006685,0.007146,0.006907,False
1870,28,0.006185,0.007267,0.006702,False
1870,29,0.007686,0.007549,0.00762,False
1870,30,0.007218,0.00852,0.007842,False
1870,31,0.007125,0.008685,0.007866,False
1870,32,0.007765,0.009232,0.008466,False
1870,33,0.007514,0.008638,0.008053,False
1870,34,0.008342,0.009714,0.008999,False
1870,35,0.008862,0.009875,0.009349,False
1870,36,0.008285,0.010926,0.009554,False
1870,37,0.008619,0.010885,0.009713,False
1870,38,0.009752,0.009958,0.009852,False
1870,39,0.00954,0.011048,0.010265,False
1870,40,0.010733,0.013564,0.01209,False
1870,41,0.010569,0.012769,0.011618,False
1870,42,0.0111,0.013011,0.012013,False
1870,43,0.011598,0.014907,0.013188,False
1870,44,0.011421,0.014675,0.012981,False
1870,45,0.012176,0.013361,0.012743,False
1870,46,0.01316,0.016612,0.014814,False
1870,47,0.01202,0.015197,0.013539,False
1870,48,0.01232,0.016409,0.014271,False
1870,49,0.013461,0.018352,0.015806,False
1870,50,0.013653,0.01824,0.015829,False
1870,51,0.014527,0.02111,0.017651,False
1870,52,0.014978,0.021225,0.017918,False
1870,53,0.015081,0.022836,0.018707,False
1870,54,0.018177,0.025841,0.021732,False
1870,55,0.019205,0.02569,0.02221,False
1870,56,0.01887,0.027545,0.022858,False
1870,57,0.022505,0.028293,0.025141,False
1870,58,0.023806,0.030738,0.026976,False
1870,59,0.027649,0.033961,0.030519,False
1870,60,0.029409,0.036618,0.032649,False
1870,61,0.031545,0.037195,0.034062,False
1870,62,0.035016,0.046129,0.039989,False
1870,63,0.034062,0.048093,0.040346,False
1870,64,0.041367,0.045917,0.043396,False
1870,65,0.03938,0.050424,0.044215,False
1870,66,0.043329,0.060268,0.050711,False
1870,67,0.055018,0.058559,0.056551,False
1870,68,0.054591,0.065662,0.059358,False
1870,69,0.069269,0.072093,0.070479,False
1870,70,0.066345,0.079992,0.072151,False
1870,71,0.073655,0.086935,0.079175,False
1870,72,0.082073,0.099995,0.089654,False
1870,73,0.086131,0.098505,0.091327,False
1870,74,0.089585,0.104514,0.095781,False
1870,75,0.10183,0.125163,0.11072,False
1870,76,0.1108,0.126006,0.116979,False
1870,77,0.110302,0.135421,0.120229,False
1870,78,0.138949,0.177083,0.153733,False
1870,79,0.148159,0.161125,0.153294,False
1870,80,0.148564,0.156342,0.151485,False
1870,81,0.155651,0.193738,0.169585,False
1870,82,0.181462,0.223008,0.196104,False
1870,83,0.200489,0.217784,0.206402,False
1870,84,0.231278,0.303445,0.255355,False
1870,85,0.245649,0.234732,0.242024,False
1870,86,0.266364,0.295485,0.276283,False
1870,87,0.275191,0.308244,0.28576,False
1870,88,0.325193,0.311628,0.321272,False
1870,89,0.326592,0.454577,0.362607,False
1870,90,0.349131,0.441913,0.374581,False
1870,91,0.373928,0.351734,0.368064,False
1870,92,0.421291,0.448146,0.428419,False
1870,93,0.319676,0.285069,0.310543,False
1870,94,0.573259,0.457317,0.547694,False
1870,95,0.50554,0.457317,0.49644,False
1870,96,0.578128,0.324851,0.520188,False
1870,97,0.386515,0.834492,0.528324,False
1870,98,0.0,0.0,0.0,False
1870,99,0.782269,0.0,0.535714,False
1870,100,0.530504,1.398601,0.668896,False
1870,101,0.309278,,0.309278,False
1870,102,0.681665,,0.681665,False
1870,103,0.0,,0.0,False
1870,104,,,,False
1870,105,,,,False
1870,106,,,,False
1870,107,,,,False
1870,108,,,,False
1870,109,,,,False
1870,110,,,,True
1871,0,0.116775,0.140591,0.128901,False
1871,1,0.030233,0.032315,0.031288,False
1871,2,0.018835,0.019639,0.01924,False
1871,3,0.015425,0.016509,0.015972,False
1871,4,0.01028,0.012409,0.011356,False
1871,5,0.009256,0.009523,0.00939,False
1871,6,0.007088,0.00736,0.007224,False
1871,7,0.005862,0.006722,0.006294,False
1871,8,0.00501,0.005107,0.005059,False
1871,9,0.004107,0.004478,0.004293,False
1871,10,0.003694,0.00463,0.004164,False
1871,11,0.003247,0.003716,0.003483,False
1871,12,0.0029,0.003245,0.003073,False
1871,13,0.003388,0.003282,0.003335,False
1871,14,0.003573,0.00287,0.003222,False
1871,15,0.003282,0.002957,0.003119,False
1871,16,0.003937,0.00341,0.003672,False
1871,17,0.003853,0.004671,0.004263,False
1871,18,0.004161,0.004508,0.004334,False
1871,19,0.004249,0.005049,0.004648,False
1871,20,0.004266,0.006108,0.005178,False
1871,21,0.004625,0.007158,0.005868,False
1871,22,0.004829,0.006975,0.005874,False
1871,23,0.005492,0.00605,0.005763,False
1871,24,0.00502,0.006504,0.005739,False
1871,25,0.006255,0.006944,0.006586,False
1871,26,0.006906,0.008381,0.007611,False
1871,27,0.006036,0.006712,0.00636,False
1871,28,0.006673,0.006517,0.006599,False
1871,29,0.006328,0.007535,0.006899,False
1871,30,0.00535,0.006924,0.006099,False
1871,31,0.006572,0.007502,0.007015,False
1871,32,0.006667,0.008173,0.007379,False
1871,33,0.007055,0.007051,0.007053,False
1871,34,0.008451,0.00881,0.008622,False
1871,35,0.007761,0.008719,0.008217,False
1871,36,0.007055,0.010883,0.00888,False
1871,37,0.007798,0.007899,0.007847,False
1871,38,0.008408,0.009177,0.008778,False
1871,39,0.009177,0.010169,0.009653,False
1871,40,0.009339,0.011037,0.01015,False
1871,41,0.009089,0.011465,0.010222,False
1871,42,0.010656,0.010676,0.010665,False
1871,43,0.010154,0.010498,0.010318,False
1871,44,0.009476,0.011285,0.01034,False
1871,45,0.010246,0.013441,0.011768,False
1871,46,0.009096,0.013304,0.011101,False
1871,47,0.010835,0.013799,0.012249,False
1871,48,0.011022,0.0143,0.012579,False
1871,49,0.01057,0.015968,0.013136,False
1871,50,0.011621,0.015488,0.013462,False
1871,51,0.012283,0.016368,0.014214,False
1871,52,0.013952,0.018144,0.015929,False
1871,53,0.01503,0.018107,0.016471,False
1871,54,0.016328,0.020051,0.018061,False
1871,55,0.016082,0.022463,0.019034,False
1871,56,0.018366,0.021734,0.019917,False
1871,57,0.01859,0.024256,0.021187,False
1871,58,0.0196,0.025868,0.022449,False
1871,59,0.023071,0.028845,0.025687,False
1871,60,0.023545,0.032187,0.027461,False
1871,61,0.027468,0.033898,0.030349,False
1871,62,0.030642,0.034808,0.032487,False
1871,63,0.03197,0.03514,0.033386,False
1871,64,0.034903,0.043813,0.038894,False
1871,65,0.039309,0.046707,0.042586,False
1871,66,0.041479,0.046694,0.043755,False
1871,67,0.045728,0.054524,0.049544,False
1871,68,0.048896,0.056299,0.052088,False
1871,69,0.055167,0.064181,0.059023,False
1871,70,0.065961,0.08085,0.072317,False
1871,71,0.064266,0.078534,0.070313,False
1871,72,0.075067,0.086198,0.079726,False
1871,73,0.08176,0.09016,0.085285,False
1871,74,0.089959,0.102915,0.095366,False
1871,75,0.09477,0.103647,0.098408,False
1871,76,0.09473,0.111603,0.101514,False
1871,77,0.112606,0.137881,0.122618,False
1871,78,0.123265,0.141625,0.130367,False
1871,79,0.131772,0.151785,0.139448,False
1871,80,0.147529,0.183081,0.160966,False
1871,81,0.154837,0.188929,0.167416,False
1871,82,0.172302,0.209297,0.185515,False
1871,83,0.176324,0.181086,0.177971,False
1871,84,0.199282,0.217315,0.20534,False
1871,85,0.23536,0.258576,0.242947,False
1871,86,0.240841,0.249164,0.243583,False
1871,87,0.281119,0.281296,0.281179,False
1871,88,0.357723,0.259374,0.325918,False
1871,89,0.353539,0.410997,0.369937,False
1871,90,0.31027,0.304823,0.308826,False
1871,91,0.387499,0.416854,0.395427,False
1871,92,0.425545,0.257152,0.380205,False
1871,93,0.386781,0.63684,0.453168,False
1871,94,0.263513,0.33168,0.280871,False
1871,95,0.222997,0.634352,0.309049,False
1871,96,0.536679,0.858979,0.588724,False
1871,97,0.578114,2.489318,0.896283,False
1871,98,0.641026,0.797872,0.674157,False
1871,99,0.986031,0.648649,0.840336,False
1871,100,0.0,1.010101,0.330033,False
1871,101,0.36528,0.0,0.336667,False
1871,102,1.010101,,1.010101,False
1871,103,2.027027,,2.027027,False
1871,104,,,,False
1871,105,,,,False
1871,106,,,,False
1871,107,,,,False
1871,108,,,,False
1871,109,,,,False
1871,110,,,,True
1872,0,0.126108,0.153353,0.139991,False
1872,1,0.029183,0.032905,0.031069,False
1872,2,0.017174,0.018678,0.017935,False
1872,3,0.012696,0.013914,0.013309,False
1872,4,0.009799,0.010506,0.010156,False
1872,5,0.007189,0.008201,0.0077,False
1872,6,0.006293,0.006222,0.006257,False
1872,7,0.005145,0.004944,0.005044,False
1872,8,0.003964,0.005117,0.004544,False
1872,9,0.003929,0.004044,0.003987,False
1872,10,0.003363,0.003611,0.003487,False
1872,11,0.003693,0.003676,0.003685,False
1872,12,0.003114,0.00327,0.003192,False
1872,13,0.002762,0.002484,0.002623,False
1872,14,0.003406,0.00286,0.003133,False
1872,15,0.003743,0.003159,0.003451,False
1872,16,0.003791,0.003715,0.003753,False
1872,17,0.00397,0.004037,0.004004,False
1872,18,0.004046,0.00444,0.004243,False
1872,19,0.003785,0.005483,0.004632,False
1872,20,0.004271,0.0069,0.005578,False
1872,21,0.005203,0.006213,0.005701,False
1872,22,0.005452,0.00595,0.005696,False
1872,23,0.004519,0.007283,0.00586,False
1872,24,0.005476,0.006181,0.005816,False
1872,25,0.005523,0.00675,0.006115,False
1872,26,0.006121,0.007094,0.006587,False
1872,27,0.005758,0.00725,0.00647,False
1872,28,0.006055,0.007466,0.006729,False
1872,29,0.006663,0.006921,0.006786,False
1872,30,0.005681,0.00777,0.006666,False
1872,31,0.00598,0.008326,0.007095,False
1872,32,0.006648,0.007956,0.00727,False
1872,33,0.007326,0.008048,0.007667,False
1872,34,0.007025,0.008705,0.007822,False
1872,35,0.007623,0.008028,0.007815,False
1872,36,0.005918,0.007656,0.006744,False
1872,37,0.007603,0.008194,0.007884,False
1872,38,0.007782,0.009564,0.008633,False
1872,39,0.007998,0.008238,0.008113,False
1872,40,0.008415,0.009403,0.008889,False
1872,41,0.007821,0.009625,0.008682,False
1872,42,0.009265,0.009454,0.009355,False
1872,43,0.008996,0.01014,0.009539,False
1872,44,0.008645,0.01064,0.009595,False
1872,45,0.008537,0.011443,0.009923,False
1872,46,0.008778,0.012598,0.010595,False
1872,47,0.010004,0.011724,0.010822,False
1872,48,0.009954,0.01246,0.011148,False
1872,49,0.010451,0.01475,0.012489,False
1872,50,0.012439,0.014726,0.013524,False
1872,51,0.013121,0.014464,0.013759,False
1872,52,0.013231,0.01721,0.015108,False
1872,53,0.012694,0.01784,0.015116,False
1872,54,0.013214,0.018937,0.015887,False
1872,55,0.01482,0.019962,0.017207,False
1872,56,0.016055,0.020512,0.018111,False
1872,57,0.015631,0.022174,0.018637,False
1872,58,0.018577,0.021589,0.019953,False
1872,59,0.022399,0.02405,0.023148,False
1872,60,0.020045,0.028044,0.023657,False
1872,61,0.021463,0.033534,0.026907,False
1872,62,0.023256,0.027006,0.02493,False
1872,63,0.027869,0.030663,0.029104,False
1872,64,0.031837,0.032333,0.032058,False
1872,65,0.031931,0.040417,0.035719,False
1872,66,0.035638,0.041358,0.038162,False
1872,67,0.038023,0.0466,0.041751,False
1872,68,0.042646,0.047104,0.044572,False
1872,69,0.049237,0.05174,0.050313,False
1872,70,0.04511,0.05357,0.048711,False
1872,71,0.058527,0.068592,0.062793,False
1872,72,0.062846,0.07388,0.067492,False
1872,73,0.061247,0.075954,0.067362,False
1872,74,0.077147,0.091732,0.083222,False
1872,75,0.087132,0.099332,0.09219,False
1872,76,0.083827,0.101182,0.090883,False
1872,77,0.09484,0.116762,0.103547,False
1872,78,0.101705,0.127981,0.111973,False
1872,79,0.106414,0.141052,0.119603,False
1872,80,0.140435,0.160148,0.147837,False
1872,81,0.129272,0.157787,0.13986,False
1872,82,0.138537,0.179341,0.153266,False
1872,83,0.174856,0.199548,0.18351,False
1872,84,0.159632,0.220042,0.18016,False
1872,85,0.199043,0.229635,0.209076,False
1872,86,0.20154,0.248813,0.216671,False
1872,87,0.244126,0.253541,0.247189,False
1872,88,0.258214,0.314684,0.27753,False
1872,89,0.252414,0.326238,0.276111,False
1872,90,0.359819,0.332705,0.352338,False
1872,91,0.343473,0.264503,0.322318,False
1872,92,0.308046,0.493266,0.358598,False
1872,93,0.29344,0.330805,0.302963,False
1872,94,0.280969,0.36072,0.300357,False
1872,95,0.35126,0.505953,0.386804,False
1872,96,0.362392,0.402685,0.369107,False
1872,97,0.543788,0.80429,0.564065,False
1872,98,0.598504,0.0,0.55801,False
1872,99,0.436681,1.967213,0.714711,False
1872,100,0.993377,1.948052,1.315789,False
1872,101,0.78534,4.081633,1.317234,False
1872,102,1.6,,1.6,False
1872,103,2.027027,,2.027027,False
1872,104,,,,False
1872,105,,,,False
1872,106,,,,False
1872,107,,,,False
1872,108,,,,False
1872,109,,,,False
1872,110,,,,True
1873,0,0.13311,0.154673,0.144099,False
1873,1,0.035977,0.03504,0.035502,False
1873,2,0.020198,0.019811,0.020002,False
1873,3,0.014565,0.014568,0.014566,False
1873,4,0.009958,0.011944,0.010958,False
1873,5,0.008217,0.008678,0.008449,False
1873,6,0.006356,0.006866,0.006614,False
1873,7,0.005473,0.006595,0.006038,False
1873,8,0.004345,0.004962,0.004654,False
1873,9,0.004256,0.004174,0.004215,False
1873,10,0.003213,0.004299,0.00376,False
1873,11,0.002829,0.00392,0.003376,False
1873,12,0.00358,0.003609,0.003595,False
1873,13,0.003605,0.003437,0.00352,False
1873,14,0.004221,0.002844,0.003529,False
1873,15,0.003427,0.003224,0.003325,False
1873,16,0.003195,0.003907,0.003551,False
1873,17,0.003719,0.004132,0.003926,False
1873,18,0.004415,0.003726,0.004069,False
1873,19,0.004874,0.005519,0.005196,False
1873,20,0.00492,0.007088,0.005999,False
1873,21,0.005062,0.007668,0.006353,False
1873,22,0.005249,0.007559,0.006385,False
1873,23,0.005412,0.00806,0.006702,False
1873,24,0.005319,0.00822,0.006722,False
1873,25,0.005873,0.008961,0.007359,False
1873,26,0.006878,0.007749,0.007297,False
1873,27,0.005807,0.00697,0.006363,False
1873,28,0.006809,0.007829,0.007295,False
1873,29,0.006453,0.008683,0.007516,False
1873,30,0.006513,0.008085,0.007258,False
1873,31,0.007474,0.007958,0.007702,False
1873,32,0.007096,0.008292,0.007663,False
1873,33,0.007349,0.008256,0.00778,False
1873,34,0.008002,0.008201,0.008096,False
1873,35,0.006769,0.008239,0.007465,False
1873,36,0.008891,0.009644,0.009249,False
1873,37,0.008487,0.009371,0.008906,False
1873,38,0.00796,0.00992,0.008892,False
1873,39,0.008828,0.01059,0.009669,False
1873,40,0.008855,0.011843,0.010289,False
1873,41,0.008946,0.009703,0.009309,False
1873,42,0.008943,0.012032,0.010416,False
1873,43,0.009175,0.009488,0.009324,False
1873,44,0.009821,0.012144,0.010923,False
1873,45,0.008575,0.013242,0.010794,False
1873,46,0.010088,0.013264,0.0116,False
1873,47,0.009404,0.014379,0.011765,False
1873,48,0.010157,0.013444,0.011718,False
1873,49,0.01015,0.0144,0.012171,False
1873,50,0.011413,0.013969,0.012623,False
1873,51,0.01282,0.015989,0.014321,False
1873,52,0.013038,0.017738,0.015268,False
1873,53,0.014207,0.016778,0.015417,False
1873,54,0.015627,0.019037,0.017228,False
1873,55,0.015209,0.019686,0.017295,False
1873,56,0.017244,0.020758,0.018871,False
1873,57,0.01769,0.023607,0.020413,False
1873,58,0.018767,0.023847,0.021095,False
1873,59,0.021557,0.024501,0.0229,False
1873,60,0.023662,0.028876,0.02602,False
1873,61,0.023003,0.031143,0.026662,False
1873,62,0.026322,0.030859,0.028361,False
1873,63,0.02861,0.033253,0.030678,False
1873,64,0.027409,0.034015,0.030323,False
1873,65,0.033909,0.041736,0.037386,False
1873,66,0.040235,0.044161,0.041982,False
1873,67,0.038075,0.044326,0.040824,False
1873,68,0.04366,0.049459,0.046172,False
1873,69,0.045449,0.05461,0.049396,False
1873,70,0.050594,0.063261,0.056016,False
1873,71,0.055495,0.060096,0.057443,False
1873,72,0.061863,0.08063,0.069767,False
1873,73,0.071289,0.082798,0.076097,False
1873,74,0.074098,0.079309,0.07625,False
1873,75,0.088321,0.094447,0.090859,False
1873,76,0.087657,0.112289,0.097785,False
1873,77,0.101608,0.11124,0.105481,False
1873,78,0.106801,0.12428,0.113665,False
1873,79,0.124179,0.141489,0.130847,False
1873,80,0.1306,0.150488,0.138052,False
1873,81,0.137387,0.180578,0.153328,False
1873,82,0.147669,0.17355,0.157074,False
1873,83,0.165517,0.188155,0.173538,False
1873,84,0.155953,0.201924,0.171681,False
1873,85,0.193016,0.221444,0.202392,False
1873,86,0.224278,0.265464,0.237452,False
1873,87,0.234233,0.281469,0.248929,False
1873,88,0.260906,0.238261,0.253651,False
1873,89,0.284357,0.288129,0.285639,False
1873,90,0.278621,0.220066,0.259811,False
1873,91,0.33517,0.367016,0.344105,False
1873,92,0.211267,0.387055,0.255803,False
1873,93,0.283699,0.472865,0.329755,False
1873,94,0.371308,0.343192,0.364551,False
1873,95,0.40077,0.381701,0.396257,False
1873,96,0.528546,1.011544,0.628651,False
1873,97,0.609058,0.0,0.521613,False
1873,98,0.48391,1.345291,0.554817,False
1873,99,0.809353,,0.809353,False
1873,100,0.0,,0.0,False
1873,101,0.0,,0.0,False
1873,102,0.0,,0.0,False
1873,103,0.0,,0.0,False
1873,104,0.0,,0.0,False
1873,105,,,,False
1873,106,,,,False
1873,107,,,,False
1873,108,,,,False
1873,109,,,,False
1873,110,,,,True
1874,0,0.150103,0.176385,0.163475,False
1874,1,0.041587,0.044624,0.043129,False
1874,2,0.025288,0.02706,0.026187,False
1874,3,0.020039,0.01971,0.019872,False
1874,4,0.014813,0.015933,0.015379,False
1874,5,0.010644,0.012099,0.011376,False
1874,6,0.008952,0.010311,0.009637,False
1874,7,0.008122,0.008571,0.008349,False
1874,8,0.006763,0.007039,0.006902,False
1874,9,0.005772,0.005799,0.005786,False
1874,10,0.004862,0.005023,0.004943,False
1874,11,0.004675,0.004517,0.004595,False
1874,12,0.003488,0.003833,0.003661,False
1874,13,0.004578,0.003807,0.004191,False
1874,14,0.003994,0.003863,0.003928,False
1874,15,0.004709,0.004214,0.00446,False
1874,16,0.004779,0.004506,0.004642,False
1874,17,0.004905,0.004924,0.004915,False
1874,18,0.005474,0.006375,0.005926,False
1874,19,0.005898,0.006496,0.006198,False
1874,20,0.00596,0.007326,0.006642,False
1874,21,0.005853,0.009951,0.007888,False
1874,22,0.007649,0.009351,0.008491,False
1874,23,0.00798,0.009696,0.008822,False
1874,24,0.006467,0.010323,0.008341,False
1874,25,0.007423,0.01014,0.008733,False
1874,26,0.009029,0.009467,0.00924,False
1874,27,0.008806,0.009088,0.008942,False
1874,28,0.007584,0.009316,0.008411,False
1874,29,0.009028,0.008793,0.008916,False
1874,30,0.009227,0.010778,0.009966,False
1874,31,0.008212,0.009529,0.008835,False
1874,32,0.009173,0.010377,0.00974,False
1874,33,0.008716,0.010341,0.009486,False
1874,34,0.009503,0.012454,0.010904,False
1874,35,0.009175,0.011255,0.010155,False
1874,36,0.009476,0.01108,0.010235,False
1874,37,0.010451,0.012325,0.01134,False
1874,38,0.011332,0.010946,0.011149,False
1874,39,0.010611,0.012542,0.011529,False
1874,40,0.010982,0.01396,0.012402,False
1874,41,0.010219,0.013228,0.011661,False
1874,42,0.01148,0.010633,0.011075,False
1874,43,0.010382,0.014337,0.012266,False
1874,44,0.011166,0.015081,0.013027,False
1874,45,0.010165,0.015064,0.012483,False
1874,46,0.009959,0.015444,0.012561,False
1874,47,0.010284,0.017356,0.013641,False
1874,48,0.011388,0.017063,0.014074,False
1874,49,0.012323,0.016251,0.014184,False
1874,50,0.012523,0.019183,0.015684,False
1874,51,0.013699,0.018413,0.015925,False
1874,52,0.015135,0.01934,0.017123,False
1874,53,0.015262,0.019115,0.017086,False
1874,54,0.015629,0.021948,0.018596,False
1874,55,0.017211,0.0235,0.020157,False
1874,56,0.016828,0.023736,0.020038,False
1874,57,0.017829,0.025331,0.021292,False
1874,58,0.01978,0.027612,0.023372,False
1874,59,0.0226,0.029426,0.025718,False
1874,60,0.023438,0.032165,0.027404,False
1874,61,0.02771,0.033716,0.030415,False
1874,62,0.028385,0.036812,0.03216,False
1874,63,0.030945,0.038814,0.03447,False
1874,64,0.03382,0.041272,0.037127,False
1874,65,0.035112,0.048203,0.040856,False
1874,66,0.041728,0.048713,0.044818,False
1874,67,0.045782,0.053123,0.049038,False
1874,68,0.051522,0.056425,0.053672,False
1874,69,0.050358,0.062528,0.055606,False
1874,70,0.061823,0.072338,0.066325,False
1874,71,0.062141,0.074431,0.067373,False
1874,72,0.071998,0.079762,0.075266,False
1874,73,0.085443,0.095931,0.089829,False
1874,74,0.082993,0.093613,0.087406,False
1874,75,0.091523,0.110462,0.099296,False
1874,76,0.093431,0.118594,0.103745,False
1874,77,0.112358,0.122434,0.11646,False
1874,78,0.120038,0.12747,0.123008,False
1874,79,0.131543,0.158951,0.142192,False
1874,80,0.137328,0.168454,0.14913,False
1874,81,0.134819,0.154855,0.142188,False
1874,82,0.163559,0.200978,0.177093,False
1874,83,0.171818,0.215506,0.18737,False
1874,84,0.193653,0.218599,0.2023,False
1874,85,0.235618,0.272694,0.248012,False
1874,86,0.222797,0.266289,0.236766,False
1874,87,0.238048,0.261153,0.245236,False
1874,88,0.26252,0.368387,0.29448,False
1874,89,0.265499,0.441069,0.319357,False
1874,90,0.354458,0.459597,0.389014,False
1874,91,0.356729,0.31105,0.3421,False
1874,92,0.283193,0.25903,0.276605,False
1874,93,0.451557,0.553452,0.475201,False
1874,94,0.403766,0.404404,0.403912,False
1874,95,0.394969,0.435128,0.404733,False
1874,96,0.78599,0.524804,0.72558,False
1874,97,0.342877,0.539326,0.382642,False
1874,98,0.432199,0.674916,0.465694,False
1874,99,0.406504,0.0,0.387597,False
1874,100,1.768173,,1.768173,False
1874,101,0.0,,0.0,False
1874,102,0.0,,0.0,False
1874,103,0.0,,0.0,False
1874,104,0.0,,0.0,False
1874,105,0.0,,0.0,False
1874,106,,,,False
1874,107,,,,False
1874,108,,,,False
1874,109,,,,False
1874,110,,,,True
1875,0,0.151735,0.183529,0.167892,False
1875,1,0.041418,0.046083,0.043779,False
1875,2,0.02535,0.027344,0.026361,False
1875,3,0.018913,0.019968,0.019448,False
1875,4,0.014746,0.014337,0.014539,False
1875,5,0.011597,0.010908,0.011249,False
1875,6,0.009522,0.008918,0.009218,False
1875,7,0.007775,0.007781,0.007778,False
1875,8,0.006505,0.007155,0.006833,False
1875,9,0.005244,0.006107,0.005678,False
1875,10,0.005103,0.004677,0.004889,False
1875,11,0.004222,0.004305,0.004263,False
1875,12,0.003971,0.003375,0.003671,False
1875,13,0.003727,0.003692,0.00371,False
1875,14,0.004756,0.004067,0.00441,False
1875,15,0.004627,0.004246,0.004435,False
1875,16,0.004894,0.003642,0.004264,False
1875,17,0.004533,0.004979,0.004756,False
1875,18,0.004695,0.005242,0.004969,False
1875,19,0.005054,0.005833,0.005445,False
1875,20,0.005857,0.00716,0.006511,False
1875,21,0.006532,0.00718,0.006855,False
1875,22,0.00601,0.007163,0.006582,False
1875,23,0.007051,0.007844,0.007443,False
1875,24,0.00668,0.008652,0.007647,False
1875,25,0.007421,0.008375,0.007884,False
1875,26,0.007027,0.009032,0.007993,False
1875,27,0.007824,0.00866,0.008226,False
1875,28,0.007837,0.008039,0.007934,False
1875,29,0.008068,0.009646,0.008821,False
1875,30,0.007348,0.009073,0.008167,False
1875,31,0.007745,0.008761,0.008228,False
1875,32,0.008127,0.009333,0.008697,False
1875,33,0.008485,0.00938,0.008906,False
1875,34,0.008251,0.010189,0.009169,False
1875,35,0.008784,0.010828,0.009753,False
1875,36,0.009422,0.00947,0.009445,False
1875,37,0.008512,0.011887,0.010108,False
1875,38,0.010976,0.01079,0.010887,False
1875,39,0.009788,0.011346,0.010527,False
1875,40,0.009608,0.013558,0.011483,False
1875,41,0.010188,0.01178,0.010946,False
1875,42,0.010934,0.013101,0.011972,False
1875,43,0.009321,0.013409,0.011275,False
1875,44,0.010413,0.01373,0.011989,False
1875,45,0.009611,0.013563,0.011485,False
1875,46,0.010661,0.014795,0.012612,False
1875,47,0.010991,0.016397,0.013547,False
1875,48,0.011772,0.01668,0.014095,False
1875,49,0.012457,0.018037,0.015092,False
1875,50,0.012362,0.019343,0.01566,False
1875,51,0.013828,0.020594,0.017028,False
1875,52,0.013485,0.02051,0.016792,False
1875,53,0.016053,0.019371,0.017618,False
1875,54,0.015084,0.021381,0.018058,False
1875,55,0.015786,0.022324,0.018846,False
1875,56,0.017455,0.024576,0.020779,False
1875,57,0.020195,0.026468,0.023099,False
1875,58,0.021025,0.027963,0.024215,False
